0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.2307209548127604,-1.009938858662923,1.2987410332825176,-0.3179238015574172,0.06546577153258673,-0.6422536327973656,1.4782140802050656,0.5710988198006074,-1.2764486368449621,1.457442806303481,1.7260262647673312,-0.40185381233290113,-0.42500808007832996,-0.5038147691989783,-0.31814645759735005,-0.41349839955012846,0.19530832704349754,-0.23495798085438302,0.05948014472806178,-1.656832310704832,0.43193472825811385,0.5809905053911091,0.6881789451036509,0.15392752587729136,-0.5083490344725706,-0.4134983995501285,-1.6033365154163377,-0.5083490344725706,-0.4259616167791086,-0.4211855413876082,-0.4335609771876103,1.5060082458279904,-1.1205451472013273,-0.5439533566450632,-0.07174045477926722,1.25624357474503,2.056859267606593,-0.720639826862677
-1.4308413302297118,0.9901589501407231,-0.7035332592848794,1.9036656898133155,0.07006504697450416,1.557017273136243,-0.40743202399101885,-1.050032031213888,0.3403027694765356,-1.1357470639662106,-0.579365459502321,-0.40185381233290113,-0.42500808007832996,-0.5038147691989783,-0.31814645759735005,-0.41349839955012846,1.622490717317803,1.200747866894387,1.498921712434344,1.1908102234225764,-0.04346006458902729,1.320300248432472,-0.6673903829055865,1.4347046724314911,-0.5083490344725706,-0.4134983995501285,-1.5325951208850075,-0.5083490344725706,-0.4259616167791086,-0.4211855413876082,-0.4335609771876103,-0.6640069885209748,0.28561279507592624,0.1488043696959364,1.9291920766649584,-1.3618839122301047,-0.5736956359546355,-0.720639826862677
0.010838240834960714,-1.009938858662923,-0.7035332592848794,-1.4287185472427835,-0.31694128776445973,-0.6422536327973656,-0.2883340712031859,1.6281343641147268,-1.1191516775151649,0.5128034575635286,-0.579365459502321,2.4884671223962074,2.352896443323378,1.9848564614132158,-0.31814645759735005,-0.41349839955012846,-0.4989966195764348,1.5453172703540918,0.019781900035704646,0.414246805757841,-1.5333592398053535,-0.73240613805513,-0.31845951638071224,-0.3819276439068745,-0.5083490344725706,-0.4134983995501285,-0.020447187221326067,-0.5083490344725706,-0.4259616167791086,-0.4211855413876082,-0.4335609771876103,-0.6640069885209748,2.177201002898674,2.0675206818764114,0.9402254231925249,-0.04913474153677281,-0.5736956359546355,2.569612131641817
1.5634162404430696,-1.009938858662923,-0.7035332592848794,-1.4287185472427835,-0.567289335830488,-0.6422536327973656,-1.4181461315840307,-1.2573256487244624,1.2797304375058491,1.2550384079727608,-0.579365459502321,-0.40185381233290113,-0.42500808007832996,-0.5038147691989783,-0.31814645759735005,-0.41349839955012846,1.3910557351111588,-1.096381489503645,-0.15948040733417923,-0.9704264303694344,1.5616203099730874,0.7947699278558085,1.5080583078902288,1.568970731118079,1.9671523543612788,-0.4134983995501285,0.06031355823975832,-0.5083490344725706,2.3476293652030416,-0.4211855413876082,-0.4335609771876103,1.5060082458279904,-1.0590892083926262,-0.9578121411135389,-0.04874123027990862,1.6432134313503075,-0.5736956359546355,-0.720639826862677
0.12173666937839707,0.9901589501407231,-0.7035332592848794,0.7928709441279491,1.53352142106943,1.557017273136243,-0.19040894751029566,1.188812969960006,0.9822528430252327,-0.6321156119498259,-0.579365459502321,-0.40185381233290113,2.352896443323378,-0.5038147691989783,-0.31814645759735005,2.4183890459744566,-0.6147141106797569,-0.522099150404137,-1.6345941710575365,-0.22009201161109807,-1.1351273833618332,-0.7501468219627221,1.2473056112311298,1.2015876010279176,-0.5083490344725706,-0.4134983995501285,1.4984642021765693,-0.5083490344725706,-0.4259616167791086,-0.4211855413876082,-0.4335609771876103,1.5060082458279904,0.5894947726790277,0.058624705135930794,-0.7847164142593945,0.06216516007731654,-0.5736956359546355,2.569612131641817
-0.21095861625191198,0.9901589501407231,-0.7035332592848794,-0.3179238015574172,-1.4499815710753996,-0.6422536327973656,-0.3592794179250012,0.64495434047529,-1.6571866044798667,-0.49969873234449125,1.7260262647673312,-0.40185381233290113,2.352896443323378,-0.5038147691989783,3.143206457654832,2.4183890459744566,0.2724533211123789,-1.670663828603153,-0.374099820176139,-1.1374278267662024,0.23875230179845866,1.6276203492325492,1.1219542464262255,-0.2281748467876828,-0.5083490344725706,-0.4134983995501285,1.6963631049351005,-0.5083490344725706,-0.4259616167791086,-0.4211855413876082,-0.4335609771876103,-0.6640069885209748,-0.8717771209668712,-0.5673224596454681,-1.1757032307484956,-0.26731203211803406,1.659217247300826,2.569612131641817
-0.6545523304256574,-1.009938858662923,0.2976038869988191,0.7928709441279491,0.27684791502970346,1.557017273136243,-1.441939981401288,-0.5193680111858531,-1.7090338095923017,0.6766310333268414,-0.579365459502321,-0.40185381233290113,-0.42500808007832996,-0.5038147691989783,-0.31814645759735005,-0.41349839955012846,0.07959083594017549,-1.096381489503645,1.6582455358977786,-1.2143996605517204,-0.698668436734523,-1.7237091754487301,-1.0449803685213281,-1.4385424477298097,-0.5083490344725706,-0.4134983995501285,0.8688091606005314,1.9671523543612788,-0.4259616167791086,-0.4211855413876082,-0.4335609771876103,1.5060082458279904,-0.5505303953758416,0.9421725836757225,-0.8307148632581117,-0.6859765626928866,-0.5736956359546355,-0.720639826862677
-0.6545523304256574,-1.009938858662923,-0.7035332592848794,-0.3179238015574172,-0.6389375253896842,1.557017273136243,1.6729842224874887,-1.3822511929570993,0.6450868849701409,-1.6443359513630502,-0.579365459502321,-0.40185381233290113,-0.42500808007832996,-0.5038147691989783,3.143206457654832,-0.41349839955012846,-0.6532866077141976,1.0284631651645346,-1.247842867254182,-0.9821307589577325,0.5169504844743463,-0.40621549930986733,-0.6899951328181602,0.5538228041134275,-0.5083490344725706,-0.4134983995501285,1.2935557166087688,-0.5083490344725706,-0.4259616167791086,2.374250542184973,-0.4335609771876103,-0.6640069885209748,-0.8792730363949844,-0.9041061810435717,0.4342424842066288,-0.6859765626928866,-0.5736956359546355,-0.720639826862677
1.2307209548127604,-1.009938858662923,0.2976038869988191,0.7928709441279491,1.2394923834165794,-0.6422536327973656,1.0362840892221876,1.0226637159789316,1.6886102091059618,-0.5395664520463325,-0.579365459502321,2.4884671223962074,-0.42500808007832996,-0.5038147691989783,-0.31814645759735005,-0.41349839955012846,1.121048255870074,-1.4983791268733007,1.5173967990301942,-0.02604958477588065,-0.7476296819994735,0.30864433550049125,-1.0704961388793,-0.3669279885631137,-0.5083490344725706,-0.4134983995501285,0.9883811965999377,-0.5083490344725706,-0.4259616167791086,-0.4211855413876082,2.3064806396708533,1.5060082458279904,0.24209792162218804,0.9604989395659177,-0.531724944766446,1.25624357474503,-0.5736956359546355,0.9244861523895698
0.7871272406390152,-1.009938858662923,0.2976038869988191,1.9036656898133155,-0.2988605263807203,-0.6422536327973656,0.9234652281852199,-0.26584894696890976,1.5707416575636755,-1.0245060686533913,-0.579365459502321,-0.40185381233290113,-0.42500808007832996,-0.5038147691989783,-0.31814645759735005,-0.41349839955012846,-0.22898914033535,1.2581761008043377,0.31870292342183054,0.2924578574129288,-1.5139963372890046,-0.6335086107592766,-0.3531247175335781,-1.6498556415704222,1.9671523543612788,-0.4134983995501285,0.2066786293998112,-0.5083490344725706,-0.4259616167791086,-0.4211855413876082,-0.4335609771876103,1.5060082458279904,1.9695974352844385,2.2120341097208103,0.871227749694448,0.7609221582902749,-0.5736956359546355,-0.720639826862677
